CYP1A1,6.86427743883342
NOS2,6.135019026703438
BAAT,5.550224841143666
TDRD1,5.044659868385188
SLC2A2,4.922177168506532
GSPT1,4.790796795400898
SALL1,4.735639465408018
MAEL,4.506650483705549
MTUS1,4.282740224797087
RHOXF1-AS1,4.21235068347211
BMPER,4.198062289136422
SLC13A5,4.141839174720776
TNIP3,4.069334522733594
SLC39A8,4.05263248195027
PRKAR2A,4.050331745933513
FDFT1,4.013342964718989
CCDC47,4.006203273612087
WFDC21P,3.9781591073753186
SLC39A14,3.976409348271962
COL6A5,3.935426060320068
VNN3,3.9299088218706446
RFFL,3.8789178244247897
C17orf78,3.86043293579759
ASRGL1,3.846263615038466
NDC1,3.805445241248593
KCNJ13,3.8051708982519648
CCL11,3.763724806829362
ORC1,3.7547465755067804
NCOA7,3.736391459991865
TBC1D14,3.733164522278553
ERAP1,3.719681149839727
CD1B,3.718457091970716
NRG1,3.714212738052142
MMP10,3.7019779551090606
NAT1,3.676787159594114
GSR,3.667567019256533
KLK12,3.6545633332632397
C2CD4B,3.6418373070716177
IPO11,3.62705378887691
CANX,3.6186043881552843
F2RL2,3.6057729971050887
ASPG,3.6008875951850543
UBP1,3.6006045161994553
PCDHGA7,3.5921038397847953
SNORA14B,3.580731668926149
INSC,3.571384581984005
JCHAIN,3.5670071321192234
NGLY1,3.5602179624281547
KIAA0825,3.559290620937557
CXCL1,3.5506524484976025
NOP14,3.538028608650917
PMM2,3.5348116115168198
HMGCR,3.528464571472702
GDE1,3.524732365787418
HSPA8,3.50940204021388
DLAT,3.4949933036551326
DNASE1L3,3.4847490270390256
KLHL13,3.4584045753770707
ESCO2,3.4504785457392284
XPO7,3.435017237855078
TUBA1C,3.428227737151731
IL13RA2,3.419230107530923
LINC00261,3.3941425866637807
ZDHHC2,3.3938271147005783
CCRL2,3.388007182217346
DHX15,3.384104701162506
UCN3,3.3836426896273597
LINC00114,3.3827035389191398
TEX2,3.382564896090723
CYB5R4,3.377431301271565
IL24,3.3743949421016493
SERPINA1,3.3668029683629856
BMP2K,3.3633010352372894
DAB1,3.359604637063134
CKMT2,3.3576722410453317
CAPN7,3.3457989797809757
TFF1,3.33447851599257
SEL1L3,3.328899025092272
DEPDC1,3.316855114115521
CDC42SE2,3.290370284836422
AP3B1,3.281477482039018
CCL22,3.2797645941267604
AJAP1,3.2794870458254883
MFHAS1,3.2782772131928524
LUZP1,3.273127671929301
NAMPT,3.2554658766896907
LINC00607,3.254108630892666
NEK4,3.252902046990121
EIF2AK3,3.2464574200589555
ASAH1,3.244170423799498
HMMR,3.2365966067459007
UGT2B7,3.2258761688830586
CLINT1,3.2225555210363765
DCAF7,3.206763912816059
UBTD2,3.206252871439883
RBM7,3.1983033312607785
MTM1,3.1932514377830716
ITIH2,3.1916233342642406
XRN2,3.1900334588563255
LINC01093,3.1880961500521336
TXNDC12,3.175329465934793
CLCN3,3.172782539299046
MAPK9,3.165065631086417
SNORA71B,3.155974182506206
CDCA2,3.145733099519375
CASC11,3.141290918410755
LARS2,3.1392204981967358
NANP,3.1376402051114853
CCL28,3.1323693611485406
VEZF1,3.1304506439965496
ZDHHC3,3.1282734635200726
LITAF,3.1239048357641983
IL7,3.1235241583051576
RALGAPA2,3.120308094943992
SSX2IP,3.1119898684948377
DCP1A,3.1101803222448554
SLC35D1,3.1040504792378387
ADGRE3,3.10106111449267
CLDN23,3.1006362856464214
LRRC59,3.096666964462469
CHN2,3.0960478441992194
PDSS2,3.0922247247292693
SMG8,3.08987982123602
HULC,3.088281998570062
FAM135A,3.0881231453401634
CSNK1A1L,3.086268257311718
TPSG1,3.085755449809012
HSD17B4,3.0850996973831055
KLHL11,3.0789844511721216
EPHA7,3.0780020360052722
STXBP5,3.066524164439337
AGR2,3.0639584794783548
TOM1L1,3.0626251989738646
ERI1,3.055172092833386
FAM167A,3.055014325331646
ACSS3,3.0402128763693144
SLC25A24,3.03755821882925
PDE12,3.0203516965463133
MAPKAPK3,3.0166681322964304
RELN,3.010389579878682
ADGRG3,3.008049276862017
DIAPH3,3.0067592605535114
RBM44,3.004541261222729
EPS8,3.0034611720208715
WFDC2,3.002528193611341
RHOBTB1,3.001045573468679
MED18,2.99987891204188
CNOT7,2.9969140581956104
PTPRD,2.9962507517590153
SLC4A4,2.9959178534943893
DDX46,2.992965583195772
PGM2,2.9918158944652404
C2CD4A,2.991067295779824
CRISP3,2.986361521901032
GABRA4,2.979357564535124
MUC12,2.975479875125839
RPP14,2.9701908666060364
RNFT1,2.96942002182358
TMEM165,2.9679440991051425
RBL1,2.9655844081783393
SNORA20,2.9650172327941156
PARPBP,2.961613236354856
GSTCD,2.9532792053872874
HDAC3,2.953071235478744
SLC4A7,2.9515400022263854
SHPRH,2.9436036496830633
SLC25A46,2.939475020893219
ALDOB,2.9370988007118366
VNN2,2.9360819927594224
XBP1,2.9336890625213177
TRPA1,2.931681876633759
SOX21,2.9252941390836917
RBM3,2.925079901664803
TEX101,2.922735635866701
STARD4,2.921389087322413
GLP2R,2.9205479865105404
GALNT7,2.920298331464115
MAT2B,2.915402282948973
TIGD6,2.8975045672525352
YTHDC2,2.895424240617635
FBXW11,2.891208320746667
SHISA3,2.8904291586308
TRIM25,2.890263828743454
CD1A,2.8894842415565156
TCF21,2.8864185136521425
DEFB4A,2.8860101949604804
PCDH18,2.878577183112576
PON1,2.8766658751954672
UBE2D2,2.8728640628094735
WNT4,2.8708797599110727
FGB,2.868588943493367
CSNK1G3,2.8632205797823684
F2RL1,2.8570814858609674
BRI3BP,2.852702906702856
