Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,SRC_UP.V1_UP,-0.3890785480399501,-1.500881176962814,0.0,0.04624678375657232,0.55,48/151,21.68%,KCNH3;SLC35F4;CALML5;COL26A1;RPRM;PRR3;MMP16;MORN3;PI16;POU3F2;PFKFB1;TMEM88;CLDN9;SLC4A9;ATP8A2;MLXIPL;TTC21A;PACSIN3;STAC3;CD70;APC2;MIOX;COX4I2;SYN1;CLIP3;BCRP3;BRWD1-AS1;CCDC65;TCEAL3;SUGCT;TAF3;LEKR1;LYVE1;CEACAM19;ARRDC1-AS1;AIM2;FGF23;BAHD1;TFR2;OPRL1;PDZD7;TECTA;DLL3;RNASE1;MTMR9LP;MED10;PCP4;FES
prerank,KRAS.50_UP.V1_DN,-0.4295780778959728,-1.4939438679659798,0.033707865168539325,0.0478031659022262,0.58,11/40,16.17%,RRAD;HYAL4;KRT4;PSORS1C1;CDH16;SOX11;NOS1;ATP6V1B1;SLC6A3;EPHB6;MX2
prerank,KRAS.BREAST_UP.V1_DN,-0.3831184955723552,-1.4844112519279968,0.0,0.05283851990287109,0.64,33/124,17.49%,NOX5;TM4SF4;SLC30A3;POU3F2;PAQR6;NFATC4;RBM17;ZNF37BP;HPR;TRIM9;ASPHD1;ALG1L2;KCNQ3;TNNI3;EGR4;MYL9;CYP21A2;WT1-AS;DPYS;GP6;KLF8;SERPING1;TEX15;CLSTN3;PBX1;SV2B;NOS1;ATP6V1B1;TTYH1;SPTBN2;EGFL7;SERPINA10;ADAMTS5
prerank,RB_P107_DN.V1_UP,0.31757743501071795,1.4804527537993402,0.0,0.06290672451193059,0.07,44/127,17.52%,DCT;CCNF;ETHE1;MAD2L1;PRDX4;GMNN;NXT1;PRIM1;ANAPC11;PCNA;PRC1;CDC25B;MCM5;RRM2;GINS4;HMGN2;CENPK;ASF1B;GTSE1;SI;DHFR;CCNE2;POLD1;CA2;PAQR4;DYNLT1;CDC45;TMEM45B;CHAF1B;SLBP;MCM2;MCM6;SIVA1;RFC3;SAMD10;DNA2;RRM1;LIG1;MCM7;TUBG1;RPA1;BLVRB;DNAJC9;RFC5
prerank,IL2_UP.V1_DN,-0.3801210075980285,-1.4693914353163098,0.0,0.0617611962561062,0.71,61/165,24.84%,RPL3L;CUX2;TNNT3;ERC2;PCSK5;LRP2BP;TAGLN3;WSCD2;TCEAL4;CHRNB4;ZNF362;HTR2B;ARL4C;AGBL2;ASPHD1;RASGRP3;CCDC81;COLQ;NACAD;KLHDC8A;CYP46A1;PAK3;GPRC5D;PBXIP1;REC114;SCHIP1;KCNS1;MAGI2;LINC00472;GDF5;SDCCAG8;SLC24A1;MYLK;TRPM1;CD72;PBX1;KANSL1L;NUAK1;MYCT1;FUT9;MAB21L2;SYT1;NAP1L2;ZNF408;HSF2BP;TRIB2;CDKN1C;NKX3-2;INHA;NDOR1;CFAP44;POU2AF1;DEPTOR;CNR2;PDE6B;CD34;RABEP2;SLN;GUCY1A2;ISL1;RGS2
prerank,HOXA9_DN.V1_UP,0.2622875484791318,1.4577524466620575,0.0,0.056616052060737526,0.08,35/176,10.18%,TDRD7;CXCL8;RABAC1;S100A8;GALNT7;RBM47;ARHGAP26;FBXL5;CXCR2;MS4A3;TAX1BP3;NOD2;XPC;S100A9;PAQR3;MSRB1;ENTPD4;TSEN34;CSNK1G3;TPK1;CCR2;KLF4;IL13RA1;CHI3L1;SESN1;HLA-DRA;ASCC3;SERPINB8;FAS;ZFYVE16;CDK8;NDFIP1;ICAM3;CHUK;PTPRE
prerank,IL15_UP.V1_DN,-0.39637783651195657,-1.4553959909676386,0.0,0.0734893223662131,0.82,40/157,13.73%,ACTN2;RPL3L;CUX2;ATP6V0A4;ERC2;CLDN11;MYH7B;KCNIP2;EBF2;SERPINA5;HYAL4;CNTN1;LRP2BP;DOCK3;KLHL35;GEM;TCEAL4;HTR2B;TSPAN32;KCND1;ARL4C;ASPHD1;C14orf132;RAB6B;POU1F1;SIGLEC15;SPAG4;PBXIP1;ADAM12;NKX2-5;FSTL3;TSC22D3;KCNS1;SLC17A1;LYVE1;TCN1;CNTNAP3B;MYLK;BCL2L10;CD72
prerank,E2F1_UP.V1_UP,0.2603557918441283,1.447241802925131,0.0,0.04718004338394794,0.08,53/176,18.11%,MPG;DMBT1;CNOT7;DCTPP1;KIF2A;SSX2IP;PSME3;EIF6;THOP1;GRSF1;STIL;MAPK14;DDX46;SLC35E1;PRC1;GPN2;BUB1;TAF9;PITPNM1;HSPB2;RBM22;WRN;BOLA3;TYMS;UBN1;PLK4;KPNA3;MCM4;CASP7;UQCC1;CHAF1B;SLBP;BRCA2;CYBA;RB1;DLGAP5;TPD52;ELANE;HSPBP1;GRWD1;DNA2;RRM1;CHEK1;NUP43;RDH13;ZFPM1;NOCT;DBF4;TRAF3;CMA1;TRNT1;TFAM;NDUFAF4
prerank,TBK1.DN.48HRS_DN,0.3531689251475982,1.4456933807991095,0.0,0.04493337465137899,0.09,17/48,19.42%,XBP1;MAPK9;PSMB8;PAFAH1B3;BIRC5;IL13RA1;DCK;DLD;RAD51C;BIRC2;ATG3;CPNE3;PLEKHJ1;MSRA;GALE;CTNNAL1;CDK1
prerank,VEGF_A_UP.V1_DN,0.2375528666867206,1.4263790329872563,0.0,0.04324837310195228,0.09,65/187,23.01%,HMMR;TRIM25;CCNB1;PTPRD;MAD2L1;CYB561D2;RAB3B;MT1X;BCL10;MFAP3;CPA3;BUB1;BIRC5;UCHL3;SLC4A7;RRM2;NBN;POP1;AMD1;CEBPZ;ACADM;NUDT21;TGFBI;DHFR;DDX21;PLK4;HIRA;MCM4;PSD3;PTPRE;GABBR2;CDC45;RP2;SLC30A9;BAK1;IPO5;CSE1L;DLGAP5;CDC27;ARMC6;ITGA2;AMPH;SMC4;PNO1;CCNB2;FKBP5;DBF4;TMPO;TFAM;NUP155;CTNNAL1;IL6;ASPH;CENPA;CKS2;MAPK6;TTK;IL1RL1;LMNB1;ADAM9;CCNH;UAP1;KIF11;TMEM259;CDKN3
prerank,KRAS.300_UP.V1_DN,-0.3654126962597429,-1.4252003201203796,0.03125,0.10361058283924376,0.88,53/123,34.03%,RYR2;TM4SF4;NKX6-1;RRAD;HYAL4;KRT4;PSORS1C1;CSDC2;HSPB8;KCNQ3;FOXI1;TNNI3;CHRM2;CDH16;MYL9;SOX11;MX1;DPYS;YBX2;PCYT1B;CRABP2;TEX15;TAGLN;NOS1;ATP6V1B1;SLC6A3;EPHB6;SLC3A1;MX2;SPTBN2;ACTG2;PLEKHH3;GRM2;RASAL1;MXRA8;PDE6B;RUNDC3B;THRB;KCNMB2;BST2;HTR1B;FGFR3;PPFIA3;SLC9A7;DENND1C;DPT;TAS2R4;SYNPO;DTNB;IFI44L;SDS;EDAR;MAML3
