ZSCAN32,180.97368214617805
CIAO1,112.53686148047106
CDH3,102.22099714581344
DEXI,101.81384382644762
GNL3L,101.06665277828293
PLBD1-AS1,98.54333049146406
ZBTB9,96.91523973765246
ULBP3,90.48782974570904
ETV4,85.4376797894524
GRIN2D,84.1049734413836
CCDC134,83.9666931266694
VWA2,83.62363345503528
GJD3,83.25706833807405
SLC25A15,82.92533653153737
CLDN1,79.49214401338536
KRT80,76.78581600581236
MMP7,75.64032014511326
AC019080.1,74.3381298943273
CASC19,73.05927810839613
NEBL,72.88406268890134
BMP8A,72.24593807530734
CST1,71.13737396053278
CYP20A1,70.93511377477016
ACBD7,69.44643969883096
COL10A1,69.30712753010313
KRT23,68.38407529096953
RAD54B,68.1592249458624
UCK2,67.97233452206108
TMEM185B,67.66142436574157
NFE2L3,67.54119950289707
CEMIP,67.32798003905505
POLR2F,67.09922784265116
PPM1H,67.05217592979652
KLHL36,66.39301853260197
FSBP,65.93167813769828
CLDN2,65.32538004553818
SNORD104,65.27205979281281
SORD,65.07697016670673
FOXQ1,64.87070731316578
SPTBN2,63.98416457981161
AP1S3,63.8313216697862
HSD17B12,63.484597823731576
CLPB,63.36814803252526
SOX4,63.34092221805007
SULT2B1,63.27819142225339
NOTUM,63.2295582840719
RUVBL1,62.811788690901345
DKC1,62.45002555863805
RFC3,62.44569774414043
ENTPD7,62.31980694288124
POMK,62.22843550008657
NME6,61.67620641861172
PSMD14,61.45779688027149
PAICS,61.22533097237223
DDX47,60.76506877144596
ELFN1-AS1,60.41608729341932
NIP7,60.366212758167954
FAP,59.72025863478161
RFWD3,59.65582348377968
CENPH,59.6063077323408
GRHL3,59.34653806738213
LZIC,59.06457581276304
C2CD4A,58.914634889933275
ASCL2,58.881300949303096
RCC2,58.68756019935007
KLK6,58.57461327028125
HTR1D,58.417969759600034
CHEK1,58.25888662753288
CPNE7,58.151297493782714
SPTLC1,58.0847097295455
OGFRP1,58.04470900282337
CENPBD1,58.02346695868952
NOB1,57.901225845903866
TOMM34,57.88535889604012
RPN1,57.67780301969079
CENPW,57.35535611118181
CENPN,57.19573050240168
ENOPH1,56.95137374674934
GALNT6,56.94557798582095
GNPNAT1,56.7847805754397
NUP37,56.77774437669931
CYB5B,56.74667790399104
TNS4,56.71106222063928
POLR2D,56.54326326648024
LRRC8E,56.439753586765306
MCM4,56.173040498165896
ATAD2,56.092357697360406
MYC,56.06599511919489
UBE2T,56.021296507021255
DCAF13,55.88086859166561
ENC1,55.84846591294314
CSTF2,55.7039446912336
SERPINB5,55.51758548474637
MAD2L1,55.366664666816874
SUV39H2,55.3099138091961
SMARCA5-AS1,55.26300626536635
GINS4,55.05892801208918
PPAT,55.03319953444866
TRIM29,54.955687779892166
CBX8,54.921422580705915
BBOX1-AS1,54.88850796739514
OTX1,54.874229379333094
TMEM97,54.802872474272775
CRYM-AS1,54.770106188665316
MIR25,54.710110010102255
EPHX4,54.496831747484826
FEN1,54.4769209106355
RPA3,54.46589976884213
MRPL17,54.421923176447656
MCTS1,54.389527895957656
SNORD100,54.31125020746261
DDIAS,54.196752663351475
ERCC6L,53.93012844270819
CLIC1,53.69017511617427
CERS6-AS1,53.68131515809903
CDCA4,53.68127839190905
GJB4,53.67882921985633
MIA2,53.60049842911017
CCDC138,53.55480280558691
MIR4653,53.530268470444035
NCAPD3,53.51484522262898
LINC00514,53.43643631443507
SLC12A2,53.39558071308231
GINS1,53.358879179421
OLA1,53.322559089856156
CRNDE,53.16765684351109
PRR7,53.11915488436197
MAN2A1,53.035963363504926
POLR3K,52.973633794562325
RGPD4,52.95493262757914
CALR,52.949711468350706
TRIB3,52.8532221990311
INCENP,52.830331247456115
RNASEH1,52.67888322029487
ANXA2P2,52.559027211616886
TESC,52.514241227595946
MRPL3,52.495403188918
MIS18A,52.39010033706983
CCND1,52.38460970133252
CAPRIN1,52.36900531743968
PAQR4,52.36013095491909
CEP72,52.29908515073681
RPN2,52.29657732044517
LINC00659,52.210435177288716
SNORD99,52.129440154253956
MIR196A1,52.113969612406606
RAN,52.02544296339568
LMNB2,51.94493481509537
DCPS,51.83535169214037
CHAF1B,51.8310762830937
HACD3,51.829896533231405
CEBPB,51.827976087521336
FOXP4-AS1,51.82633860689316
EIF2AK1,51.78021529770003
WDR43,51.77940727550323
PNPO,51.71483533225878
MIR4292,51.67993427956163
HPRT1,51.67533900724244
PAFAH1B3,51.641430665996474
TACSTD2,51.59865762648324
WDR12,51.558778923474755
AHCY,51.477674175354075
PRSS33,51.467446595328084
ZNF367,51.416661918142594
S100A11,51.36178142104785
HMGA1,51.3205961553401
TIMM8A,51.31449933060766
DPEP1,51.235345865266865
OCIAD2,51.130780302621694
SRPRB,51.12492585639218
THY1,51.086652431330236
PCAT1,50.9755740839418
LIPT2,50.71149555908337
CDKN3,50.67927251449339
FAM71E1,50.59253357255298
CPSF3,50.59031179853337
MTFR2,50.52011501448128
COPZ1,50.47724106630863
PDZK1P1,50.436788909291614
S100P,50.413836873191876
ALG1L9P,50.40241549761139
SIGLEC15,50.36615739635276
NLN,50.321690172312316
E2F1,50.23333895511447
TMEM41A,50.20250174310568
FANCB,50.198759776479726
DSCC1,50.16746948065512
ZNRF2P1,50.09269674548916
ANXA4,50.09164069528228
PARPBP,50.04609554648291
CCT6A,50.01858175009088
NPFFR1,50.005668342496065
SFTA2,49.966251905174495
ALYREF,49.74255252474204
PRDX4,49.73838157912362
KIF24,49.73484514265651
LIMD1-AS1,49.66723821041947
TDGF1,49.66159525679607
C6orf223,49.61920504388357
